0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
125	11	0	0	0	0	0	0	
0	11	23	27	0	0	0	0	
6	13	0	6	19	46	6	0	
0	0	0	0	0	0	0	0	
0	0	0	0	19	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	14	0	0	
0	5	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	39	0	0	0	0	
0	2	0	0	42	0	17	0	
25	73	52	0	0	0	6	0	
0	2	41	0	19	0	0	0	
0	0	7	5	0	0	0	0	
0	0	0	0	0	33	27	73	
0	0	0	0	0	0	0	14	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
