4	25	36	0	29	17	2	30	15	4	0	3	4	4	
0	12	16	27	18	7	14	21	12	4	5	1	0	6	
4	26	12	5	40	4	2	32	11	0	0	2	6	10	
7	5	9	20	8	6	13	14	0	2	1	1	6	4	
2	1	5	20	0	0	29	7	6	4	2	0	3	2	
5	2	10	6	11	4	21	3	2	2	0	3	2	1	
0	4	23	18	4	9	9	34	16	2	4	3	7	2	
24	29	7	10	21	12	18	34	0	0	4	2	9	7	
19	11	4	22	17	7	0	2	12	1	5	1	2	0	
0	1	1	0	3	1	2	1	2	0	0	2	0	0	
0	0	0	0	1	0	0	0	1	1	0	1	0	2	
0	0	0	0	0	4	0	0	0	0	0	2	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	2	1	1	0	6	0	0	0	1	0	2	1	0	
2	0	1	0	5	0	12	0	0	0	0	3	0	0	
9	16	3	0	21	8	13	27	3	0	2	0	1	7	
6	16	26	14	11	11	35	45	2	1	4	0	0	0	
0	15	15	19	3	9	30	31	3	3	2	7	4	5	
20	9	19	0	24	6	10	0	3	4	1	3	3	0	
1	0	22	6	22	6	6	14	1	6	4	6	3	3	
15	33	26	38	12	6	10	10	1	5	3	6	9	1	
10	33	5	18	31	9	37	19	1	1	1	4	8	1	
9	21	36	12	49	9	20	33	1	2	5	3	2	3	
18	14	11	23	30	5	1	26	12	21	13	9	15	5	
