2	27	9	1	11	23	14	12	
8	10	5	22	11	15	1	4	
2	6	8	1	3	7	5	10	
2	10	5	3	4	7	0	0	
1	3	3	6	13	5	2	7	
0	4	10	21	6	4	5	1	
0	16	0	13	0	1	1	0	
0	9	0	2	0	15	3	4	
1	1	2	7	1	2	13	0	
0	4	26	0	0	3	3	1	
5	0	0	1	0	0	0	0	
0	9	3	0	7	3	0	4	
1	1	6	3	1	2	0	2	
2	0	0	1	0	0	1	0	
0	1	0	1	0	6	1	4	
13	8	5	2	0	7	6	3	
4	1	10	6	5	0	8	1	
13	12	1	4	3	6	0	6	
11	6	12	7	2	1	1	8	
7	0	6	1	1	3	0	1	
0	1	2	2	3	2	1	1	
0	6	0	0	0	1	0	0	
0	7	1	0	0	2	3	0	
0	0	0	0	0	1	3	8	
