0	0	0	0	44	327	153	285	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	227	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	2	5	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	5	0	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	2	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	1	2	8	11	5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	7	4	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	3	0	5	0	0	0	0	0	
0	0	0	0	0	0	0	177	38	29	0	0	0	0	
0	0	0	0	6	0	0	0	0	21	0	0	0	0	
188	257	263	235	0	0	0	0	0	8	7	56	0	0	
0	7	0	0	0	0	0	0	0	0	0	0	0	0	
0	21	0	0	0	0	0	0	0	0	42	1	84	46	
0	0	0	0	0	0	0	0	0	0	7	0	4	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	3	
0	0	0	0	0	0	0	0	0	0	0	1	2	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
