0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
39	2	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	33	16	1	0	0	
0	0	0	0	0	2	
0	0	0	0	0	4	
0	0	0	0	0	0	
0	0	0	5	0	0	
0	0	0	2	5	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
