0	26	28	9	25	56	0	29	16	2	5	4	8	15	
3	21	29	37	43	57	4	26	34	1	2	10	7	3	
8	34	21	12	30	12	0	43	24	5	1	3	7	0	
8	5	0	15	15	4	0	25	20	1	5	3	7	2	
0	12	1	29	17	5	4	4	32	10	0	2	6	3	
0	1	7	0	32	23	4	5	18	1	10	0	1	10	
1	8	27	3	5	5	8	4	9	10	2	0	1	9	
0	5	1	7	5	9	20	15	38	1	2	0	0	0	
5	2	7	12	12	2	11	38	13	2	0	1	2	4	
0	21	39	9	4	2	3	1	0	0	0	13	0	8	
3	12	6	6	2	4	9	0	3	2	0	4	0	3	
9	8	17	1	5	6	1	4	2	1	0	11	3	4	
17	9	1	34	17	7	23	4	2	3	1	1	8	4	
1	11	6	1	6	3	6	2	2	6	6	1	1	2	
2	3	17	2	2	1	21	1	1	0	1	3	4	2	
2	0	13	6	22	1	17	17	6	0	1	3	7	5	
5	33	9	1	24	11	14	29	0	2	1	1	7	0	
2	0	3	23	17	9	4	5	0	2	0	4	0	2	
4	14	31	3	20	5	9	32	1	0	2	0	0	2	
12	12	4	22	2	10	16	37	2	2	2	0	1	0	
3	7	19	0	30	0	4	0	0	0	1	1	4	0	
1	15	4	0	11	9	5	3	0	4	0	1	0	1	
0	0	3	14	0	2	8	5	4	2	6	2	0	1	
2	2	2	0	0	7	7	1	1	1	0	11	2	1	
