2	18	38	22	22	16	12	33	49	0	2	3	1	3	
8	17	26	54	29	38	31	57	51	3	0	2	2	2	
3	18	26	13	42	40	1	56	28	7	3	6	10	8	
0	25	35	16	24	3	8	18	25	3	0	6	1	3	
0	12	3	12	6	5	26	2	24	1	3	6	0	9	
1	13	2	0	7	6	6	1	14	1	14	0	7	6	
0	6	5	0	11	40	8	7	0	3	4	2	1	8	
0	1	8	7	0	20	14	0	11	1	4	6	2	2	
8	13	5	4	14	3	1	27	0	3	4	5	2	7	
0	0	2	21	13	19	0	0	0	0	1	1	0	0	
0	10	14	2	3	15	7	3	13	0	2	3	7	0	
6	21	9	1	0	23	2	0	9	14	3	8	2	8	
11	13	5	1	33	15	1	3	0	1	0	4	2	3	
2	13	7	0	9	1	2	1	1	1	3	5	1	0	
3	1	7	10	1	12	21	1	0	0	0	3	2	2	
2	5	12	37	9	0	10	0	2	6	1	2	9	3	
25	10	0	0	6	0	13	19	2	6	5	2	12	0	
1	17	16	0	10	0	1	54	1	3	3	1	0	2	
2	18	1	2	6	25	10	6	0	0	0	2	3	0	
7	12	13	29	4	0	11	28	0	2	2	0	5	4	
11	11	17	3	15	0	0	4	1	0	0	1	0	0	
0	6	2	18	7	1	7	6	1	1	0	0	0	1	
0	7	2	20	4	7	2	8	0	0	3	3	3	3	
1	3	12	0	3	7	0	1	0	0	1	4	5	0	
