3	26	14	34	42	23	21	32	42	4	2	15	1	2	
10	11	32	26	21	13	8	47	15	3	10	4	12	4	
15	6	7	13	42	13	24	20	28	3	0	5	0	6	
1	19	21	12	32	18	6	5	2	1	0	4	1	1	
1	11	19	6	32	25	0	22	12	2	1	4	1	10	
0	0	9	7	3	18	2	7	15	0	1	2	0	4	
8	25	9	3	10	1	6	7	20	0	2	1	2	5	
2	2	5	2	4	37	2	25	1	6	4	5	7	1	
4	13	1	2	11	29	5	23	62	4	0	4	14	1	
3	9	7	30	4	4	7	0	4	4	1	7	0	4	
2	46	6	4	13	2	2	7	1	1	0	2	3	7	
5	1	8	6	19	10	3	0	1	0	10	0	2	7	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	23	10	1	2	4	31	6	0	0	1	2	4	2	
9	2	11	2	10	6	10	4	4	0	2	2	5	2	
0	2	8	21	14	18	10	21	1	2	3	0	5	1	
1	31	5	20	33	10	11	11	5	6	5	4	9	3	
27	14	12	0	1	1	0	34	2	0	2	6	2	2	
5	10	9	11	0	12	10	6	1	0	2	0	0	2	
8	12	16	5	7	2	1	27	1	0	0	4	5	0	
6	9	15	6	3	5	33	12	0	0	0	0	0	3	
4	1	20	0	22	1	5	33	4	8	1	2	5	0	
6	0	13	13	0	6	4	3	3	1	4	1	0	0	
1	0	2	0	1	2	0	4	5	1	2	5	6	1	
