2	3	23	27	32	29	21	46	98	1	4	4	4	2	
1	19	25	19	47	70	20	16	13	4	3	10	5	19	
1	37	25	21	18	17	18	52	0	4	3	0	8	7	
3	16	17	21	6	18	0	17	0	0	0	3	17	7	
3	1	17	7	13	7	3	20	35	1	6	1	6	1	
0	22	16	3	3	2	19	0	54	4	0	1	7	0	
3	5	12	6	4	11	11	1	5	3	2	3	0	4	
2	3	0	4	3	11	9	0	1	0	1	1	0	1	
4	4	2	10	30	27	5	11	0	4	3	1	1	1	
0	3	2	16	16	9	7	0	0	1	10	5	2	0	
10	13	6	1	14	12	3	9	4	12	1	9	3	0	
13	37	0	4	10	13	2	2	15	1	0	3	0	0	
0	0	2	0	0	1	0	0	0	0	0	0	0	0	
2	9	6	2	15	9	7	0	3	0	3	4	1	6	
6	9	8	6	6	0	7	0	0	1	1	0	1	0	
20	7	34	14	15	7	33	17	2	2	0	4	2	0	
7	8	12	15	13	1	14	7	0	2	5	3	6	4	
4	21	4	6	25	1	11	15	0	0	1	5	4	4	
13	17	17	3	6	2	13	10	1	3	2	2	7	3	
5	13	4	2	22	5	4	5	6	6	1	0	3	3	
8	1	2	30	0	6	15	20	2	0	1	5	1	2	
5	1	27	1	2	12	1	1	3	2	0	0	2	1	
16	7	8	5	3	2	0	13	0	1	1	3	2	4	
0	1	2	7	0	6	31	17	4	3	6	6	9	2	
