4	41	18	10	7	3	8	6	
1	12	14	8	6	4	4	2	
1	13	6	11	3	16	1	7	
0	3	0	7	10	2	5	6	
1	0	2	0	1	3	2	2	
1	3	0	5	0	2	0	1	
2	3	5	9	14	0	13	6	
0	0	8	11	1	8	0	0	
0	1	3	1	2	19	0	2	
0	3	13	1	1	2	5	1	
12	11	12	4	2	11	12	5	
3	9	16	5	11	10	0	0	
14	8	3	3	2	2	0	0	
0	2	0	1	2	0	3	0	
1	0	2	0	2	0	1	5	
5	0	1	5	2	7	0	6	
3	3	2	3	1	0	0	2	
8	5	12	0	1	1	5	2	
7	0	4	1	4	8	2	10	
5	2	0	8	3	3	2	0	
8	2	0	1	0	4	0	0	
6	10	0	1	1	0	0	4	
0	0	3	1	1	0	2	0	
1	0	0	1	3	7	0	5	
