1	11	18	1	30	14	53	46	50	0	1	18	3	0	
7	24	32	24	12	32	12	62	22	4	6	0	1	11	
11	13	6	23	34	34	10	22	49	0	6	0	2	9	
1	2	33	28	21	18	2	14	30	0	2	5	2	9	
1	19	16	2	9	21	6	21	14	3	3	2	1	3	
0	9	10	16	14	5	9	11	1	0	3	0	1	3	
4	9	27	10	8	9	9	0	31	12	12	1	3	8	
2	13	10	29	9	6	3	5	7	2	0	4	0	4	
5	21	7	5	7	12	0	13	2	3	1	2	4	1	
5	3	11	1	1	54	3	9	0	0	0	4	4	0	
0	18	19	2	15	13	0	1	1	0	2	4	1	7	
1	16	0	1	15	6	2	0	5	3	0	0	12	1	
0	0	0	0	0	0	0	0	0	0	0	1	0	0	
0	8	11	10	16	5	11	0	2	0	1	2	10	1	
2	3	10	8	8	9	2	2	2	0	0	0	4	0	
19	8	20	26	1	9	11	14	1	9	2	5	11	4	
2	26	21	14	12	3	19	23	3	0	7	1	0	8	
7	0	5	13	25	3	19	19	0	2	1	2	4	0	
6	0	7	0	10	4	10	14	3	1	1	4	3	0	
24	2	13	10	32	4	1	38	1	2	6	2	1	0	
0	9	2	3	0	2	17	2	0	2	6	4	3	3	
0	2	14	14	1	4	6	10	2	1	0	2	3	0	
13	22	12	5	3	4	11	1	2	0	1	1	2	2	
0	2	0	8	0	6	2	2	3	7	0	2	1	4	
