0	14	10	1	0	10	6	11	
10	31	21	6	9	8	5	0	
1	7	13	4	2	4	10	3	
0	6	0	0	8	0	4	1	
0	0	2	9	14	2	10	4	
0	0	2	12	0	7	0	13	
10	1	5	3	0	0	0	2	
0	0	3	0	1	15	2	0	
3	8	0	17	3	0	0	4	
3	0	5	4	3	6	0	3	
0	7	9	0	4	0	1	0	
7	0	15	2	1	8	2	1	
7	7	7	7	2	14	1	5	
5	7	10	3	8	0	7	1	
10	1	1	4	0	1	2	5	
0	3	8	7	1	5	3	0	
12	3	11	0	0	0	1	0	
2	11	1	6	2	3	5	1	
0	3	0	0	7	5	0	3	
15	1	1	4	1	6	0	12	
2	0	2	0	2	5	0	2	
9	3	0	4	10	0	0	0	
3	0	2	0	4	0	0	0	
5	1	0	3	4	6	0	3	
