3	11	17	10	26	15	18	31	6	1	2	2	3	2	
2	17	8	7	7	10	22	14	9	3	2	3	2	5	
4	16	29	5	22	6	17	23	29	3	1	2	15	2	
7	9	17	5	5	6	2	7	1	2	0	2	7	6	
5	10	13	16	11	3	4	10	2	3	3	2	6	2	
3	33	18	1	34	11	1	6	9	2	6	1	5	0	
14	10	4	10	10	23	12	21	11	2	6	1	1	1	
15	4	4	31	30	26	4	10	0	3	13	0	0	2	
1	6	6	30	5	5	4	3	0	9	0	0	10	1	
0	2	4	0	1	0	1	0	0	2	0	1	1	0	
2	0	1	1	0	6	0	1	2	0	0	3	1	1	
0	3	1	0	0	0	0	2	0	0	3	0	0	0	
0	1	2	0	0	0	1	0	0	0	0	0	0	0	
0	5	0	4	1	2	4	0	0	0	0	0	1	0	
0	0	3	2	1	0	5	2	2	1	0	0	1	0	
16	18	18	9	9	0	13	19	2	0	3	9	3	3	
8	4	13	16	19	1	31	24	0	3	2	5	7	1	
5	28	21	17	39	0	3	26	0	7	0	5	3	4	
12	2	0	20	0	0	18	33	2	1	4	3	6	2	
14	11	12	1	4	11	13	34	2	2	4	1	0	0	
15	4	10	10	30	2	49	45	1	3	3	3	1	3	
13	26	18	28	13	13	36	24	2	0	3	1	5	0	
20	25	34	29	33	8	9	22	3	3	1	7	6	3	
18	13	24	13	46	32	0	30	7	4	17	8	22	7	
