0	7	14	36	72	35	28	19	4	1	2	7	3	3	
0	32	30	42	12	21	6	20	24	5	4	4	5	7	
10	20	9	38	50	15	25	47	12	1	0	0	0	5	
2	27	39	4	2	7	4	9	17	1	3	0	8	1	
0	7	6	0	4	46	8	15	43	6	0	1	2	2	
2	3	20	7	18	25	11	20	17	0	0	8	2	10	
0	9	4	11	6	6	2	8	5	2	5	5	1	1	
1	8	13	12	5	4	6	29	22	0	7	4	2	1	
3	19	0	5	13	9	8	2	9	0	1	1	7	0	
1	7	9	25	4	23	11	0	0	2	0	3	3	3	
0	4	2	1	15	24	22	0	4	2	9	2	6	5	
5	21	2	1	29	7	28	3	0	7	1	3	4	11	
1	2	25	4	13	6	1	59	0	1	2	2	15	1	
2	3	3	0	0	4	22	0	5	1	0	2	2	0	
9	0	20	8	6	7	4	0	1	4	2	2	0	3	
23	5	3	21	7	8	16	9	0	4	3	3	6	2	
25	0	21	14	1	6	1	37	4	1	2	0	3	4	
3	27	8	19	6	1	27	20	7	3	1	4	1	0	
8	1	0	0	12	5	3	0	2	3	8	3	1	0	
6	24	6	14	25	9	12	35	3	1	0	3	11	5	
1	17	8	8	0	1	2	2	0	3	0	0	1	3	
2	1	2	0	2	3	2	6	2	0	0	2	2	0	
0	9	9	1	1	0	1	8	1	3	3	2	1	2	
0	3	0	2	0	1	4	0	2	2	0	5	3	0	
