0	537.5	1508
1	537.5	1897.6
2	537.5	2092.4
3	1892.5	834.8
4	1705	730.1
5	1655	1023.6
6	1655	1023.6
7	1605	1024.9
8	1500	1032.5
9	1450	644.2
10	1450	254.5
11	850 	659.7
12	850 	513.6
13	600 	714.9
14	0   	1120.1
15	0   	1022.7
16	0   	974
17	0   	876.6
18	0   	827.9
19	0   	730.5
20	0   	730.5
21	0   	779.2
22	0   	1120.1
23	0   	1509.7
