0	550	    1495.5
1	1050	1385.1
2	1200	1429.9
3	1050	1677.3
4	1050	1385.1
5	900 	1778.6
6	1100	1578.6
7	2202.5	427.4
8	2202.5	330
9	1602.5	491.7
10	1602.5	102
11	1115	394.7
12	0	    1363.6
13	240 	1074.9
14	240 	880.1
15	240 	782.7
16	240 	734
17	240 	636.6
18	0   	827.9
19	0   	730.5
20	0   	730.5
21	0   	779.2
22	0   	1120.1
23	0   	1509.7
