0	12	537.5	1508
1	9.19	537.5	1897.6
2	12.27	1162.5	1467.4
3	20.69	1892.5	834.8
4	26.82	1855	580.1
5	27.35	2105	573.6
6	13.81	2105	573.6
7	17.31	1730	899.9
8	16.42	1500	1032.5
9	9.83	1450	644.2
10	8.63	850	854.5
11	8.87	100	1409.7
12	8.35	100	1263.6
13	16.44	300	1014.9
14	16.19	300	820.1
15	8.87	300	722.7
16	8.65	0	974
17	8.11	0	876.6
18	8.25	0	827.9
19	8.1	0	730.5
20	8.14	0	730.5
21	8.13	0	779.2
22	8.34	0	1120.1
23	9.35	0	1509.7
