0	12	560	1485.5
1	9.19	560	1875.1
2	12.27	1722.5	907.4
3	20.69	1872.5	854.8
4	26.82	1872.5	562.6
5	27.35	1462.5	1216.1
6	13.81	1525	1153.6
7	17.31	850	1779.9
8	16.42	1550	982.5
9	9.83	1400	694.2
10	8.63	1400	304.5
11	8.87	650	859.7
12	8.35	100	1263.6
13	16.44	320	994.9
14	16.19	220	900.1
15	8.87	220	802.7
16	8.65	220	754
17	8.11	220	656.6
18	8.25	100	727.9
19	8.1	0	730.5
20	8.14	0	730.5
21	8.13	0	779.2
22	8.34	0	1120.1
23	9.35	0	1509.7
