0	10	22	22	35	22	19	14	18	7	4	1	4	1	
2	31	38	32	49	41	17	28	25	0	2	5	7	8	
5	31	5	31	13	39	1	55	50	0	1	0	3	2	
1	15	1	5	32	35	4	0	51	3	5	0	1	1	
0	16	8	0	18	9	3	22	0	2	4	3	0	9	
0	22	10	4	0	1	0	1	41	3	0	2	2	2	
1	3	7	10	3	6	10	11	5	0	18	4	19	2	
0	9	19	25	6	7	16	33	27	2	0	1	1	2	
6	3	3	2	10	3	21	14	0	1	0	5	8	0	
0	2	6	1	13	3	3	0	1	0	1	4	1	0	
4	3	6	9	13	15	3	1	5	3	1	18	7	1	
7	19	7	3	18	8	2	2	0	13	0	5	5	18	
6	2	9	9	12	24	9	1	1	0	2	2	4	0	
0	8	9	0	7	8	20	1	0	0	4	1	3	0	
0	7	13	1	1	6	11	3	0	3	1	0	0	1	
9	21	12	27	9	3	4	13	5	1	4	4	6	3	
27	18	11	7	28	1	31	25	1	4	6	2	10	2	
5	13	10	6	7	6	3	27	3	3	0	2	3	2	
1	13	9	2	9	2	6	36	2	3	3	0	1	2	
22	17	9	2	21	20	5	8	2	0	3	1	1	0	
2	4	36	23	15	0	13	0	0	1	0	3	7	7	
1	1	0	7	2	0	2	3	2	4	0	0	1	2	
0	5	6	0	4	3	2	12	0	1	0	1	0	2	
2	8	9	1	1	7	13	0	1	1	0	0	0	0	
