10	1	9	24	2	12	1	26	13	0	0	1	0	5	
0	2	32	12	10	8	9	21	8	4	5	0	2	1	
4	37	20	8	39	18	22	59	3	2	1	7	7	1	
6	4	0	3	19	0	16	15	1	2	0	4	8	2	
3	8	8	12	2	5	5	12	0	5	4	1	4	0	
6	19	8	3	5	13	22	19	11	4	8	5	3	5	
5	0	42	4	42	15	1	26	1	2	1	4	3	1	
0	2	3	4	5	15	4	19	12	0	14	4	7	1	
4	18	14	12	22	4	0	5	8	1	2	3	6	3	
1	2	1	2	1	2	2	1	0	0	0	1	0	0	
3	5	0	0	2	1	0	0	0	0	0	1	0	0	
0	0	0	0	3	3	0	1	0	0	0	1	1	0	
0	0	0	0	0	0	1	0	0	0	0	0	0	0	
0	2	0	0	0	6	6	1	0	0	0	1	1	1	
0	0	3	2	1	0	1	0	0	0	0	3	0	0	
10	21	21	10	1	7	12	19	2	1	2	1	2	3	
12	13	12	21	53	5	5	6	2	0	3	1	8	2	
13	3	16	19	14	9	3	45	2	7	1	7	1	1	
3	19	23	27	22	5	27	8	5	0	1	1	2	2	
16	18	23	6	15	10	38	19	2	2	7	12	7	1	
5	20	41	9	27	4	29	3	2	5	1	0	5	0	
16	13	8	19	4	13	35	51	1	1	2	1	8	5	
18	11	24	20	40	6	0	21	9	1	5	3	8	4	
19	19	28	35	22	11	1	47	11	5	11	11	20	3	
