0	16	24	25	48	16	32	23	25	0	0	1	4	10	
13	64	24	37	21	45	2	65	21	6	2	4	1	1	
3	7	6	33	15	26	10	41	27	4	4	3	0	6	
0	20	26	14	16	7	4	12	54	14	12	0	0	2	
0	18	7	10	16	10	14	11	37	3	0	8	3	2	
1	9	8	0	6	15	3	0	0	0	1	2	1	13	
0	11	2	0	3	1	9	41	34	0	2	2	3	1	
0	4	3	3	9	45	9	7	1	3	3	2	2	2	
6	22	11	31	20	27	0	4	11	3	1	5	4	16	
0	2	19	4	2	13	16	0	0	1	2	0	0	0	
0	8	6	4	6	30	3	2	0	1	1	2	1	3	
6	3	2	4	14	4	9	11	0	1	1	11	7	2	
7	8	15	4	10	7	12	4	1	0	0	1	8	1	
3	20	2	2	1	0	17	4	2	3	0	4	1	2	
3	4	12	2	17	1	0	9	0	3	2	2	8	0	
5	13	13	18	9	5	20	15	0	1	4	3	1	2	
5	1	16	17	22	10	2	17	3	3	4	0	7	1	
5	17	0	13	11	4	17	33	1	7	6	0	7	5	
13	11	20	20	21	12	2	29	1	2	1	3	0	2	
16	9	17	12	6	5	3	7	2	5	2	0	4	2	
5	5	6	10	0	2	2	3	0	3	0	3	1	1	
1	10	0	3	1	4	5	4	0	0	0	6	0	5	
0	8	7	5	2	3	6	4	0	2	1	8	0	1	
0	0	0	0	1	0	6	0	0	2	1	6	6	3	
