3	15	20	14	43	42	20	18	44	4	6	3	4	12	
0	15	25	24	25	32	27	55	0	3	5	2	5	3	
9	12	8	37	47	40	14	34	3	2	1	0	4	2	
2	12	19	14	15	5	2	3	14	1	1	2	5	5	
0	4	33	2	13	6	21	19	30	0	1	4	2	9	
1	8	4	5	3	0	2	29	17	0	0	4	4	0	
0	0	9	11	11	5	1	1	32	4	1	3	4	6	
0	10	6	23	0	23	12	4	3	13	1	4	0	5	
2	12	15	26	15	36	5	3	4	1	3	3	3	3	
0	9	8	25	15	11	1	0	4	0	0	4	4	10	
2	19	18	2	2	11	0	6	10	4	0	2	4	2	
10	5	5	5	10	5	3	3	1	0	13	10	9	0	
10	24	8	1	18	9	4	0	3	1	2	1	2	1	
2	0	1	5	3	3	3	1	1	2	1	0	5	1	
1	17	5	7	0	6	11	0	0	0	0	4	5	3	
24	28	18	23	18	10	47	49	3	1	4	4	1	3	
11	3	11	18	10	3	27	14	1	2	1	3	4	4	
13	14	16	27	6	2	13	29	4	1	0	2	5	0	
1	12	4	2	7	8	0	22	2	0	0	3	7	1	
12	10	2	5	11	5	9	59	2	0	8	6	5	0	
2	0	16	3	15	3	6	2	1	3	1	0	0	1	
2	7	0	1	13	10	4	0	0	5	1	0	1	2	
5	7	0	0	9	1	6	1	0	1	3	0	0	0	
0	1	1	0	0	0	3	0	1	3	1	3	2	0	
