0	0	0	0	0	0	
0	0	0	0	0	0	
0	13	0	0	0	0	
0	2	10	1	0	0	
0	6	0	3	1	0	
0	0	0	0	1	0	
0	0	0	0	0	0	
7	0	0	0	0	0	
16	0	0	0	0	0	
0	0	0	0	0	0	
1	0	0	0	0	0	
11	5	0	0	0	0	
4	0	0	0	1	0	
0	9	0	0	0	1	
0	0	0	0	0	0	
0	0	6	0	0	0	
0	0	0	4	1	0	
0	0	0	0	1	0	
0	0	0	0	0	0	
0	0	0	0	0	1	
0	0	0	0	0	3	
0	0	0	0	0	0	
0	0	0	0	0	1	
0	0	0	0	0	0	
