0	0	0	0	0	212	144	278	228	0	23	0	0	0	
0	0	0	0	0	0	0	0	24	31	32	0	0	0	
0	0	0	0	0	0	0	0	0	46	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	3	0	1	
0	0	3	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	2	0	0	0	6	0	0	0	0	2	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	8	0	5	2	0	1	0	12	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
189	0	0	0	0	0	0	0	0	0	30	51	99	55	
0	288	199	39	0	0	0	0	2	0	0	0	0	0	
0	0	49	113	77	0	0	146	0	0	0	0	0	0	
0	0	16	125	37	0	0	0	0	0	0	0	0	0	
0	0	0	0	6	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	14	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	5	0	0	0	0	0	0	0	
