0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	1	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	1	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	6	0	0	2	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1	2	5	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	1	0	0	
73	287	268	14	18	0	0	0	0	0	0	0	0	0	
0	0	0	265	43	0	0	21	0	0	0	0	0	0	
0	0	0	0	279	157	287	269	0	0	51	0	93	0	
0	0	0	0	0	0	0	28	48	0	0	23	0	0	
0	0	0	0	0	0	0	68	0	59	3	0	0	43	
0	0	0	0	0	0	0	14	0	0	0	25	2	0	
0	0	0	0	0	0	0	0	0	0	2	16	0	8	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	4	0	
