4	18	25	18	13	13	20	42	4	1	7	3	8	4	
1	13	12	34	14	1	34	20	11	0	4	7	5	2	
2	7	17	25	4	20	4	28	14	4	4	7	5	3	
6	14	2	0	6	13	4	7	2	9	2	6	7	4	
1	15	22	18	14	2	23	2	2	0	1	0	4	4	
6	3	8	9	17	11	13	4	5	1	2	2	6	1	
15	21	28	8	21	7	20	31	0	2	4	0	7	3	
6	16	6	1	34	13	9	15	0	3	6	0	3	2	
5	5	8	15	31	2	5	23	4	4	2	0	1	0	
0	1	0	2	0	0	0	2	0	0	0	0	0	1	
1	0	4	1	0	0	0	3	0	0	0	4	0	0	
0	0	0	0	1	2	0	0	0	1	0	1	1	0	
0	0	0	0	1	1	0	0	0	0	0	0	0	0	
0	2	3	0	0	0	9	0	0	0	0	1	2	0	
1	3	0	4	0	0	5	0	0	1	0	0	0	0	
6	12	24	17	18	4	1	3	3	1	2	0	6	5	
17	14	13	42	6	4	9	39	7	0	5	7	8	5	
10	26	7	7	30	0	12	27	0	4	0	1	5	8	
18	6	7	15	0	2	9	55	2	2	1	3	4	2	
10	1	5	3	38	15	18	28	1	1	1	3	1	0	
11	14	11	10	2	16	9	16	3	0	2	2	0	4	
4	19	9	28	66	18	45	49	6	4	1	1	10	1	
3	25	42	24	8	2	0	4	1	3	2	5	1	2	
38	38	1	17	19	8	0	47	7	13	13	15	21	0	
