2	14	22	2	10	21	28	48	15	0	1	2	1	0	
8	44	22	16	12	6	8	28	18	2	1	4	4	1	
4	7	17	2	21	20	12	10	13	0	4	3	7	6	
0	2	11	8	3	6	12	0	0	6	5	3	5	0	
7	0	20	15	13	12	12	5	2	2	0	5	2	4	
6	10	15	1	27	8	2	12	10	4	16	1	5	4	
13	3	6	0	8	30	8	6	0	2	1	2	1	2	
7	6	5	27	13	13	7	5	1	1	1	0	2	2	
6	11	3	11	17	14	2	0	17	0	5	4	0	2	
2	0	0	2	0	4	0	1	0	0	0	2	0	0	
0	0	2	1	0	0	0	2	0	0	0	1	0	0	
0	0	0	0	3	0	0	1	0	0	0	3	0	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	1	0	3	0	2	0	2	0	0	0	0	0	0	
0	2	0	2	2	0	2	4	1	0	0	3	0	0	
3	12	10	14	7	11	20	33	2	1	3	1	3	2	
12	15	4	19	6	10	24	36	5	2	5	0	14	5	
6	43	4	0	5	0	11	5	1	2	2	2	10	5	
3	6	6	32	16	10	51	46	2	3	1	1	6	3	
18	4	33	26	12	0	23	22	5	3	4	4	8	3	
14	17	36	5	37	4	8	48	1	2	2	4	6	0	
10	57	35	35	9	15	35	21	1	0	2	4	2	3	
1	10	31	13	28	16	5	12	2	3	3	5	6	1	
35	20	10	25	41	11	7	31	14	9	14	11	16	16	
