0	39	0	0	0	0	0	0	0	5	2	2	0	0	
0	0	0	0	0	0	0	0	0	33	0	0	23	0	
0	0	0	0	0	10	76	1	0	0	0	0	0	0	
0	0	0	13	340	143	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	1	31	228	0	0	212	0	0	0	0	0	0	0	
39	60	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	184	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	7	2	56	39	43	0	22	
33	0	0	3	0	5	0	68	0	0	0	0	34	0	
0	0	0	6	0	0	0	0	0	0	3	0	0	0	
0	0	211	0	0	0	0	0	0	0	0	0	0	0	
0	4	26	29	0	0	0	12	0	0	0	0	0	0	
71	0	0	0	0	0	0	0	0	0	0	0	53	21	
0	0	0	0	0	0	0	200	8	0	0	0	0	0	
34	0	0	0	0	0	0	118	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	14	0	0	0	
0	0	0	0	0	0	0	0	0	1	0	0	14	4	
