8	18	18	16	25	4	23	36	31	4	5	0	3	5	
15	5	22	34	44	27	8	22	24	1	2	1	1	1	
8	9	20	35	52	42	5	23	36	3	1	1	1	7	
2	15	19	2	12	10	11	45	12	2	1	5	8	1	
0	2	1	14	13	12	17	21	18	5	4	7	15	1	
0	6	6	0	18	36	7	11	0	2	2	2	2	5	
3	17	19	2	18	25	8	0	42	2	3	5	0	3	
1	0	3	0	1	9	8	35	20	0	1	3	0	3	
0	0	13	5	4	4	22	5	4	5	0	1	8	17	
0	7	25	19	5	10	4	1	2	1	0	5	2	2	
0	19	19	3	20	1	1	6	23	5	0	10	1	0	
0	9	1	7	0	2	0	4	9	5	10	10	2	9	
0	0	1	0	0	0	1	0	0	0	0	0	0	0	
18	5	0	6	11	7	17	0	1	5	3	2	2	5	
9	24	7	0	2	12	24	15	1	1	2	1	5	2	
9	5	26	23	15	5	7	9	4	4	2	4	5	0	
14	22	18	5	6	17	10	28	0	1	2	0	4	5	
11	15	6	16	30	18	1	37	5	4	2	3	2	2	
4	21	11	5	5	7	11	14	0	2	0	1	5	1	
8	10	18	13	3	5	2	8	0	3	2	7	1	0	
9	18	10	6	8	4	3	17	1	1	2	0	1	0	
14	11	7	18	17	1	3	6	2	1	1	0	3	0	
2	3	5	0	2	0	5	1	1	0	0	2	4	3	
1	2	1	3	9	1	0	0	3	2	2	4	6	4	
