5	9	5	0	3	7	5	2	
9	8	7	6	1	0	3	3	
4	2	5	2	7	6	4	5	
0	1	4	5	2	7	2	6	
9	1	6	3	3	4	0	2	
3	9	6	0	3	2	0	0	
10	4	4	0	1	4	3	3	
7	2	6	6	3	5	1	6	
8	7	2	3	5	4	5	2	
8	3	4	2	0	5	1	5	
0	7	3	1	2	2	2	1	
6	1	8	6	7	4	0	6	
10	6	1	4	0	3	1	1	
3	10	3	4	6	3	0	3	
8	3	9	2	8	3	4	6	
12	9	4	4	1	1	0	4	
12	0	9	5	4	5	5	5	
5	1	0	2	2	2	3	5	
3	2	4	0	6	0	3	2	
4	3	4	3	6	7	0	3	
12	7	7	2	2	0	3	6	
0	6	5	1	7	2	11	11	
0	4	17	1	20	17	0	0	
18	12	0	15	0	0	0	0	
