0	0   	923.5
1	0   	1154.4
2	0   	1443
3	0   	1558.4
4	0   	1673.9
5	1254.5	419.4
6	843 	830.9
7	389.5	1197.8
8	9   	1549.4
9	0   	1673.9
10	386 	1432.2
11	337.75	1162.95
12	289.5	1009.2
13	397 	699.7
14	0   	923.5
15	0   	577.2
16	0   	404
17	0   	375.2
18	0   	375.2
19	0   	404
20	0   	432.9
21	0   	432.9
22	0   	432.9
23	0   	663.8
