0	143	    780.5
1	193	    961.4
2	133.25	1309.75
3	188 	1370.4
4	185.25	1488.65
5	191.75	1482.15
6	123.25	1550.65
7	102 	1485.3
8	175 	1383.4
9	137.5	1536.4
10	148.5	1669.7
11	148.25	1352.45
12	134.25	1164.45
13	105.5	991.2
14	92.5	831
15	90.5	486.7
16	155.75	248.25
17	162.5	212.7
18	182 	193.2
19	140.5	263.5
20	137 	295.9
21	245.25	187.65
22	266.25	166.65
23	325.5	338.3
