0	113.5	810
1	182 	972.4
2	156.25	1286.75
3	169.75	1388.65
4	155	    1518.9
5	121.5	1552.4
6	115 	1558.9
7	151.75	1435.55
8	177 	1381.4
9	144 	1529.9
10	114.75	1703.45
11	149.25	1351.45
12	149.5	1149.2
13	125.75	970.95
14	160.25	763.25
15	183.5	393.7
16	180.5	223.5
17	136.75	238.45
18	106.25	268.95
19	142.5	261.5
20	173.75	259.15
21	175 	257.9
22	277.75	155.15
23	345 	318.8
