6	8	22	6	39	29	22	0	8	2	2	8	4	3	
0	41	23	48	45	26	16	14	34	6	4	2	0	6	
4	17	2	11	33	7	17	13	6	0	1	9	1	8	
0	15	4	19	24	26	9	38	4	7	1	1	5	3	
0	7	22	12	0	28	13	9	20	4	3	2	0	7	
1	1	23	10	6	1	4	3	22	0	12	4	3	0	
2	9	32	14	1	35	2	8	2	5	3	2	2	7	
2	3	0	6	10	6	2	0	30	0	1	2	6	5	
17	21	28	18	21	23	4	27	1	1	2	0	6	0	
0	16	5	6	0	24	19	1	13	6	1	1	0	6	
2	8	1	1	7	3	1	2	9	0	2	4	5	3	
3	0	0	1	25	1	16	3	7	5	2	0	10	9	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	13	9	5	5	6	21	8	3	2	1	1	2	2	
4	1	11	2	6	1	11	28	0	0	3	4	0	4	
21	5	29	26	7	3	18	11	2	2	0	5	3	3	
11	2	0	11	4	9	28	47	3	0	0	4	6	5	
3	27	11	31	10	2	12	59	1	2	1	5	1	2	
2	20	12	6	5	12	21	9	0	1	7	8	5	1	
6	0	9	6	11	7	5	21	5	3	2	3	2	2	
6	7	1	11	4	0	10	8	0	3	1	0	4	0	
2	24	18	1	1	23	1	1	3	4	0	3	1	3	
11	4	5	0	9	7	21	3	0	1	1	4	5	1	
8	8	7	2	23	9	3	0	1	3	3	5	1	0	
