0	0	0	0	0	0	
0	0	0	0	0	1	
4	22	0	0	0	0	
0	0	0	0	0	1	
0	0	0	1	2	1	
0	3	0	2	0	0	
0	0	0	0	0	0	
0	0	0	0	0	2	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
35	3	0	0	0	0	
0	2	0	0	0	0	
0	0	0	0	0	1	
0	1	0	0	2	0	
0	0	7	3	0	0	
0	4	9	2	0	0	
0	0	0	0	1	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
0	0	0	0	0	0	
