0	0	0	0	44	336	43	287	54	0	0	0	0	0	
0	0	0	0	0	0	113	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	173	0	0	0	0	0	
0	0	0	0	0	0	0	4	0	1	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	7	1	0	0	0	0	0	0	0	0	0	0	
1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	1	2	1	2	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	4	0	0	0	35	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	2	1	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	175	13	28	0	0	13	0	
0	0	0	0	0	0	0	0	0	0	16	0	0	0	
0	46	261	234	0	0	0	0	0	19	0	64	83	0	
181	0	0	0	0	0	0	0	0	0	41	0	0	54	
0	242	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	4	0	
0	0	0	0	0	0	0	0	0	11	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
