1	15	12	10	9	15	6	2	
11	13	12	20	12	14	11	9	
4	14	8	1	16	14	5	0	
0	13	3	7	9	0	7	0	
1	6	4	9	1	24	1	1	
0	10	9	0	1	2	1	2	
3	0	0	14	3	0	0	4	
0	7	0	3	1	2	1	4	
0	5	1	1	0	3	13	14	
0	3	0	10	0	0	0	0	
3	9	5	0	0	0	2	0	
5	5	21	0	1	1	0	1	
0	0	6	7	0	2	0	2	
3	4	3	0	2	3	0	4	
0	0	1	0	5	2	9	7	
4	2	0	5	0	3	2	1	
15	6	1	2	7	8	1	5	
5	1	7	7	3	6	0	6	
5	4	16	5	1	0	4	5	
1	6	7	0	1	0	0	0	
4	6	1	0	3	3	0	5	
2	0	0	0	1	5	0	0	
3	8	0	3	1	0	2	0	
1	0	1	0	4	4	3	0	
