0	3	0	0	4	0	0	0	
17	2	1	1	1	7	2	0	
0	0	5	1	1	4	1	0	
1	3	4	2	2	0	0	1	
1	1	2	2	1	3	0	1	
0	6	2	1	1	0	5	4	
0	0	0	0	0	0	0	1	
0	1	0	0	1	1	0	1	
11	0	0	1	1	0	0	0	
0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	
2	1	2	0	2	0	2	0	
6	1	8	5	2	0	0	2	
2	2	0	2	1	0	1	3	
0	0	2	0	8	0	3	2	
5	5	7	4	15	7	8	12	
11	3	35	7	5	3	7	5	
11	15	12	8	4	5	4	16	
33	15	10	6	15	9	4	3	
4	10	2	1	4	7	2	11	
13	0	1	4	9	15	3	1	
9	33	16	9	7	9	14	24	
6	6	13	4	14	23	0	0	
21	13	0	20	1	0	0	0	
