0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	5	5	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	6	1	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	2	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	2	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	0	0	0	0	0	0	
0	0	0	0	0	0	0	1	3	0	0	0	0	0	
0	0	0	0	0	0	6	0	0	0	0	6	5	1	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	4	0	0	0	0	0	0	0	0	0	2	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	279	263	1	19	0	0	0	0	0	0	0	0	0	
0	0	0	272	41	0	0	0	0	0	0	0	6	0	
0	0	0	0	279	158	281	222	45	59	42	51	0	0	
0	0	0	0	0	0	0	45	0	0	0	7	80	0	
0	0	0	0	0	0	0	132	0	0	3	0	0	55	
0	0	0	0	0	0	0	0	0	0	3	0	10	0	
0	0	0	0	0	0	0	0	0	0	10	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	
