2	17	12	1	11	3	24	9	
19	15	16	12	7	11	7	3	
0	7	3	11	1	1	6	1	
0	1	5	7	2	8	3	12	
0	5	1	3	3	4	2	1	
6	9	5	5	1	9	3	4	
1	3	0	9	17	10	2	4	
2	1	8	4	2	5	5	4	
2	4	0	1	4	0	4	0	
0	5	11	1	1	6	0	1	
0	1	0	4	1	2	0	0	
1	6	0	4	0	5	4	0	
26	3	0	3	1	1	1	0	
2	2	0	1	5	4	0	1	
0	0	3	0	4	3	3	1	
15	6	19	5	8	1	0	5	
5	3	3	4	6	2	6	2	
7	16	7	2	4	6	0	1	
10	3	10	2	1	5	1	4	
2	7	3	4	3	0	0	4	
2	2	1	1	0	3	4	5	
1	1	5	2	3	8	0	2	
3	5	3	0	1	0	0	0	
0	1	2	1	1	2	0	5	
